election_date,election_year,democratic_vote_share_adj,republican_vote_share_adj,state,state_name,region,electoral_votes,PVI,state_unemployment,state_house_price,state_med_income,state_personal_income,nat_gdp,nat_nonfarm_payroll,nat_ind_production,nat_personal_exp,nat_personal_inc,nat_price_index,stock_market,net_approval,incumbent
11/7/2000,2000,0.418469728,0.581530272,SC,South Carolina,South,9,-0.158159027,3.8,0.215705112,37570,100705.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.383852874,0.616147126,SD,South Dakota,Midwest,3,-0.12863079,3.1,0.178283874,36480,20201.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.480371332,0.519628668,TN,Tennessee,South,11,-0.056032022,3.9,0.163420201,34100,153990.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.390437299,0.609562701,TX,Texas,South,38,-0.139442007,4,0.218029658,38610,591738.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.282744946,0.717255054,UT,Utah,West,6,-0.337382053,3.7,0.130422614,47550,54230.6,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.554403509,0.445596491,VT,Vermont,Northeast,3,0.160691623,3.1,0.196739869,39590,17680.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.458527637,0.541472363,VA,Virginia,South,13,-0.117005822,3.1,0.202541069,47160,231869.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.52944771,0.47055229,WA,Washington,West,12,0.057556458,5.4,0.24134103,42530,192317.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.46757926,0.53242074,WV,West Virginia,South,5,0.075842328,5.4,0.125578617,29410,40251.6,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.501150683,0.498849317,WI,Wisconsin,Midwest,10,0.014438652,3.7,0.210334002,45090,158494.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.290176944,0.709823056,WY,Wyoming,West,3,-0.219600719,3.9,0.16367429,39630,14545.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/2/2004,2004,0.371022286,0.628977714,AL,Alabama,South,9,-0.160426992,5.4,0.179627294,36630,128606.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.36773717,0.63226283,AK,Alaska,West,3,-0.348850248,7.2,0.31613235,55060,24429.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.44724995,0.55275005,AZ,Arizona,West,11,-0.070773639,4.8,0.40001925,43850,170443,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.450642517,0.549357483,AR,Arkansas,South,6,-0.022899726,5.5,0.210466316,34980,74308.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.550413205,0.449586795,CA,California,West,55,0.101472701,5.9,0.807711164,49220,1315172.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.476337704,0.523662296,CO,Colorado,West,9,-0.098738344,5.3,0.195451774,50890,163568.5,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.552749476,0.447250524,CT,Connecticut,Northeast,7,0.162998898,4.8,0.477445368,55100,164657.4,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.538315062,0.461684938,DE,Delaware,South,3,0.116565748,4.1,0.479291673,48050,32271.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.905202786,0.094797214,DC,District of Columbia,South,3,0.780279651,8,0.875481386,43450,28379.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.474763204,0.525236796,FL,Florida,South,29,-0.011947842,4.4,0.641177299,40540,587003,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.416457673,0.583542327,GA,Georgia,South,16,-0.120571158,5.1,0.211837361,40980,280462.4,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.54404448,0.45595552,HI,Hawaii,West,4,0.191136696,3.2,0.68847903,56240,43729.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.306772618,0.693227382,ID,Idaho,West,4,-0.394376002,4.7,0.247763997,44360,39386.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.55208634,0.44791366,IL,Illinois,Midwest,20,0.113072108,6.1,0.299287129,46080,457834.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.395765238,0.604234762,IN,Indiana,Midwest,11,-0.163467277,5.6,0.13881073,42330,191088.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.496633207,0.503366793,IA,Iowa,Midwest,6,0.003455125,4.5,0.184808144,43390,93377.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.371329012,0.628670988,KS,Kansas,Midwest,6,-0.241768947,5.3,0.187184361,41070,84076.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.399923801,0.600076199,KY,Kentucky,South,8,-0.140925056,5.2,0.184228054,35610,116214.1,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.426690587,0.573309413,LA,Louisiana,South,8,-0.053938005,5.9,0.225169197,36430,127386.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.545830164,0.454169836,ME,Maine,Northeast,4,0.076874718,4.8,0.502534833,41330,42164.5,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.565655842,0.434344158,MD,Maryland,South,10,0.141007445,4.2,0.637782951,57100,230279.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.627428555,0.372571445,MA,Massachusetts,Northeast,11,0.287385826,4.9,0.529939372,52020,270865.5,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.517258445,0.482741555,MI,Michigan,Midwest,16,0.048487657,7.2,0.179544338,42260,322698.4,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.517609106,0.482390894,MN,Minnesota,Midwest,10,0.038539616,4.4,0.407790602,56100,188674.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.400755856,0.599244144,MS,Mississippi,South,6,-0.170471899,6.6,0.164376208,34760,73054.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.463802873,0.536197127,MO,Missouri,Midwest,10,-0.03559755,6,0.24745888,42140,180453.8,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.394999238,0.605000762,MT,Montana,West,3,-0.240935989,4.6,0.328404018,33960,26072.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.331526627,0.668473373,NE,Nebraska,Midwest,5,-0.308119833,3.9,0.168278624,43790,58597.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.486824043,0.513175957,NV,Nevada,West,6,-0.052573428,4.1,0.731999801,47200,82524.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.506902886,0.493097114,NH,New Hampshire,Northeast,4,-0.009617179,3.6,0.524258327,56820,50733,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.533705363,0.466294637,NJ,New Jersey,Northeast,14,0.145351561,4.4,0.609564286,55280,369770.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.495996641,0.504003359,NM,New Mexico,West,5,-0.007053964,5.4,0.249019121,39560,52099.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.592877657,0.407122343,NY,New York,Northeast,29,0.248752251,5.3,0.529169089,44650,749469.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.43758028,0.56241972,NC,North Carolina,South,15,-0.137263395,5.3,0.167266261,40240,261603.4,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.360906459,0.639093541,ND,North Dakota,Midwest,3,-0.268121051,3.4,0.26114493,39220,19330.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.489412393,0.510587607,OH,Ohio,Midwest,18,-0.037249595,6.4,0.159554069,43060,361753,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.344295983,0.655704017,OK,Oklahoma,South,7,-0.215866621,4.7,0.191211003,39610,102917.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.521086258,0.478913742,OR,Oregon,West,7,-0.000649549,6.9,0.304002204,40990,110580.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.512582821,0.487417179,PA,Pennsylvania,Northeast,20,0.0303797,5.3,0.373106684,44110,432634.7,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.605779702,0.394220298,RI,Rhode Island,Northeast,4,0.302104301,5,0.793538061,47940,38541.5,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.413646414,0.586353586,SC,South Carolina,South,9,-0.165502414,6.8,0.196689265,38690,117451.8,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.390867092,0.609132908,SD,South Dakota,Midwest,3,-0.211542123,3.8,0.222569309,41110,24553.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.428145545,0.571854455,TN,Tennessee,South,11,-0.050663297,5.7,0.167837591,38070,179892.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.384898081,0.615101919,TX,Texas,South,38,-0.205300676,5.8,0.163693346,41400,696381.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.266535608,0.733464392,UT,Utah,West,6,-0.413633528,4.6,0.116860609,50870,64795,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.603010021,0.396989979,VT,Vermont,Northeast,3,0.119865908,3.5,0.445629966,47330,21049.1,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.458663033,0.541336967,VA,Virginia,South,13,-0.095165024,3.7,0.526826248,51140,284687.3,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.536465377,0.463534623,WA,Washington,West,12,0.052491322,5.9,0.298551243,49920,224342.9,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.435202894,0.564797106,WV,West Virginia,South,5,-0.034511292,5.2,0.221212523,33370,46551.2,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.501918033,0.498081967,WI,Wisconsin,Midwest,10,0.003668501,4.8,0.269878391,45730,183721.4,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/2/2004,2004,0.296872968,0.703127032,WY,Wyoming,West,3,-0.379827679,3.7,0.324455826,45400,18287.4,0.04484492,-0.000160152,0.002914685,0.050204553,0.028440261,0.023387535,-0.02118268,0.680678945,1
11/4/2008,2008,0.391090972,0.608909028,AL,Alabama,South,9,-0.214165264,7.4,0.19610405,44480,157780.3,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.389352151,0.610647849,AK,Alaska,West,3,-0.270742972,6.9,0.230037775,63990,32860.7,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.456860993,0.543139007,AZ,Arizona,West,11,-0.078202056,7.6,0.131552714,46910,223495.1,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.398282794,0.601717206,AR,Arkansas,South,6,-0.070703656,6.4,0.136649027,39590,92435.6,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.622784496,0.377215504,CA,California,West,55,0.123970772,8.7,-0.138548265,57010,1588294.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.545506347,0.454493653,CO,Colorado,West,9,-0.040587028,5.6,0.057639222,60940,210065.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.613183382,0.386816618,CT,Connecticut,Northeast,7,0.142738519,6.4,0.055873681,64680,214658.2,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.626381386,0.373618614,DE,Delaware,South,3,0.108508933,6.4,0.155396715,50700,36462.9,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.934007683,0.065992317,DC,District of Columbia,South,3,0.827578668,7.4,0.198369734,55590,35167.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.5141966,0.4858034,FL,Florida,South,29,-0.020542225,7.8,-0.014387049,44860,725995,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.473720363,0.526279637,GA,Georgia,South,16,-0.137896243,7.7,0.065770573,46230,335257.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.729937259,0.270062741,HI,Hawaii,West,4,0.132539217,5.6,0.229612449,61520,55802.6,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.369754102,0.630245898,ID,Idaho,West,4,-0.376747509,6.6,0.304700804,47420,50157.4,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.627324809,0.372675191,IL,Illinois,Midwest,20,0.126365578,7.3,0.058676502,53250,551159.7,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.505219534,0.494780466,IN,Indiana,Midwest,11,-0.179040041,7.5,0.033931807,46520,226602.3,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.548487778,0.451512222,IA,Iowa,Midwest,6,0.013099723,5,0.084159506,50140,116112.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.423877242,0.576122758,KS,Kansas,Midwest,6,-0.230255003,5.2,0.079864605,47880,115298.3,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.417665724,0.582334276,KY,Kentucky,South,8,-0.171417218,7.8,0.088676415,41150,140837.7,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.405428258,0.594571742,LA,Louisiana,South,8,-0.112324333,5.8,0.217676918,39560,170008.6,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.58829525,0.41170475,ME,Maine,Northeast,4,0.099820469,6.6,0.084441267,47230,49175.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.629300873,0.370699127,MD,Maryland,South,10,0.157642724,5.4,0.155340995,63710,278708.3,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.631970782,0.368029218,MA,Massachusetts,Northeast,11,0.282425567,6.5,-0.050610743,60320,333450.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.583713016,0.416286984,MI,Michigan,Midwest,16,0.056396715,9.3,-0.150677472,49790,356356.2,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.55229375,0.44770625,MN,Minnesota,Midwest,10,0.050181735,6.3,-0.011038562,54930,225533.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.43358069,0.56641931,MS,Mississippi,South,6,-0.174557625,7.3,0.178377132,36450,90602.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.499324209,0.500675791,MO,Missouri,Midwest,10,-0.045519418,7.3,0.072666667,46040,219922,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.488305967,0.511694033,MT,Montana,West,3,-0.208446937,6,0.305398026,42900,34730.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.423909256,0.576090744,NE,Nebraska,Midwest,5,-0.311271448,3.8,0.049880838,50730,72377.3,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.563867381,0.436132619,NV,Nevada,West,6,-0.011712113,8.5,-0.182716617,54740,102535.9,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.548685411,0.451314589,NH,New Hampshire,Northeast,4,0.024351344,4.4,-0.002295297,66180,60153.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.578646299,0.421353701,NJ,New Jersey,Northeast,14,0.108951107,6.4,0.087988856,65310,449545.4,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.576649,0.423351,NM,New Mexico,West,5,0.011490607,5.4,0.26677005,42100,67462.4,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.634944259,0.365055741,NY,New York,Northeast,29,0.222091927,6.3,0.090043274,50460,920456.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.501659633,0.498340367,NC,North Carolina,South,15,-0.108613549,8.3,0.182690945,42930,351637.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.455913437,0.544086563,ND,North Dakota,Midwest,3,-0.26494128,3.5,0.211506582,49630,26942.6,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.523083326,0.476916674,OH,Ohio,Midwest,18,-0.007739006,7.6,-0.025650886,46930,422085.7,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.343549189,0.656450811,OK,Oklahoma,South,7,-0.271623366,4.4,0.147057167,46110,143654.9,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.584137212,0.415862788,OR,Oregon,West,7,0.050144862,8.6,0.281114196,51730,138899.9,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.552297038,0.447702962,PA,Pennsylvania,Northeast,20,0.046952641,6.2,0.158778214,51400,522993.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.641981375,0.358018625,RI,Rhode Island,Northeast,4,0.25425115,9.3,-0.048205986,53240,43768.6,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.454555708,0.545444292,SC,South Carolina,South,9,-0.1529595,8.6,0.176178229,42160,149954.4,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.457042928,0.542957072,SD,South Dakota,Midwest,3,-0.204436909,3.8,0.170712233,51600,32676.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.423685282,0.576314718,TN,Tennessee,South,11,-0.10026,7.9,0.169655065,39700,218372.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.440640632,0.559359368,TX,Texas,South,38,-0.210098214,5.6,0.164077067,46490,968499.3,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.354736386,0.645263614,UT,Utah,West,6,-0.441488099,4.1,0.344934604,62540,89967.8,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.688991817,0.311008183,VT,Vermont,Northeast,3,0.199052802,5.4,0.186976549,50710,25449.4,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.531825844,0.468174156,VA,Virginia,South,13,-0.065405617,4.7,0.163211245,61990,355506.4,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.587520268,0.412479732,WA,Washington,West,12,0.086757936,6.3,0.298531721,56630,289381.1,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.433262562,0.566737438,WV,West Virginia,South,5,-0.096070014,4.8,0.130682744,37990,57958.9,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.570556782,0.429443218,WI,Wisconsin,Midwest,10,0.020788406,5.9,0.063586138,51200,219194.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/4/2008,2008,0.334379766,0.665620234,WY,Wyoming,West,3,-0.39226606,3.5,0.3508314,53340,27002.5,0.048579165,0.00414916,0.011458894,0.05115461,0.045467381,0.033270091,-0.070853004,37.45563078,0
11/6/2012,2012,0.387837715,0.612162285,AL,Alabama,South,9,-0.276825816,7.6,-0.084607746,43460,172101.5,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.426847095,0.573152905,AK,Alaska,West,3,-0.281076607,7,0.01164884,63650,38997.1,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.453866198,0.546133802,AZ,Arizona,West,11,-0.140056954,7.9,-0.222522632,47040,236431.4,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.378455946,0.621544054,AR,Arkansas,South,6,-0.226227969,7.5,-0.036733083,39020,107007.4,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.618728112,0.381271888,CA,California,West,55,0.160409928,9.8,-0.102116081,57020,1814763,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.527479883,0.472520117,CO,Colorado,West,9,0.007454954,7.6,-0.040880592,57260,236033,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.587725775,0.412274225,CT,Connecticut,Northeast,7,0.147176393,8.3,-0.112180375,64250,229133.1,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.594469549,0.405530451,DE,Delaware,South,3,0.159756193,7.3,-0.139141603,48970,40122.6,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.925876492,0.074123508,DC,District of Columbia,South,3,0.8046395,8.7,0.052218011,65250,42582.3,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.504422521,0.495577479,FL,Florida,South,29,-0.040296916,8.1,-0.201340724,46070,794071.1,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
11/6/2012,2012,0.460433509,0.539566491,GA,Georgia,South,16,-0.130164037,8.8,-0.187189115,48120,369040.2,0.024225901,0.000418727,-0.00141686,0.02393466,0.020332907,0.016196807,0.120963854,-0.372406453,1
